Step,Upstream Flow,Downstream Flow,Bottleneck Occupancy,Downstream Occupancy,Queue Length,TTS
446,14,10,18.821306656515446,22.88584429611736,9,129255.09600000006
447,15,11,17.77339035873982,21.219881659111564,9,130501.32600000006
448,17,13,18.852414197087768,22.892159675579745,9,132172.72000000003
449,18,13,17.13855836098888,21.641271146917305,10,131703.60000000003
450,21,15,17.489722637065576,20.906707148404596,10,134568.52000000002
451,24,16,18.014457958334052,21.605366119669686,9,136317.325
452,26,16,18.181005857024452,21.181807751869997,9,143321.424
453,27,18,19.663009586350125,22.588867647281933,9,143058.99200000003
454,30,19,18.889464967817737,22.225124547581032,9,143684.507
455,31,19,18.809472231053633,20.917764280076266,9,141559.48500000002
456,33,21,20.371044620552997,21.764625202785243,8,140609.304
457,35,21,19.63102878597446,20.619118613164968,8,143109.71
458,38,22,20.499166122049033,20.38732807059546,9,142392.63199999998
459,2,0,22.463311388563056,0.0,9,143176.104
460,5,1,18.918320638929487,2.070356552738417,9,139864.634
461,8,1,25.963102820946915,7.172593490013746,10,141224.174
462,9,2,25.31033574560624,9.198163562618333,10,140110.652
463,12,3,25.24826859648499,12.259764385909952,10,135504.81399999995
464,13,3,24.73488776838243,10.216470321591627,9,138826.41899999997
465,14,5,24.407928091767214,13.47112769315388,9,143829.09999999995
466,16,5,21.356937080296312,12.042220717235116,9,143828.09999999995
467,18,7,22.79673358047458,13.625373508648408,9,151972.91199999995
468,21,8,24.570115219400606,13.724816620235364,10,154395.90399999998
469,22,9,22.532409249738546,15.737585907507508,10,162542.796
470,24,10,22.327327631087478,15.649941561720324,9,161757.155
471,26,12,24.68781889263082,15.340243752343696,9,164110.218
472,28,12,23.477512829420988,17.057128438605265,9,162606.12
473,30,14,23.308100929393255,17.393430866072144,9,165398.33800000005
474,32,15,24.115308503659705,17.411911308989165,9,162127.66400000005
475,35,16,23.00138173542077,18.17566288826309,8,162675.54300000003
476,37,17,22.35597875092784,18.32138904304688,9,167741.496
477,39,18,22.973181293627558,17.51137012697086,9,166408.61000000002
478,41,20,22.876155228071866,18.93477845462873,9,162263.904
479,2,0,3.169231569090414,0.0,8,165218.2
480,5,2,14.969852007537554,11.913350171404128,8,164021.43600000002
481,7,2,17.649379830502216,11.064525485507046,8,166558.44999999998
482,7,3,19.02890700696993,12.921671974675064,8,162872.03999999998
483,9,4,23.103425184076798,14.011084652319141,9,163163.735
484,11,5,19.622814610710293,13.57789877223278,9,166789.71
485,14,6,19.720129239244752,14.737286085852745,9,169270.974
486,14,7,21.988386198564314,14.521324224326548,8,166783.355
487,16,8,22.94941902621414,14.506664690694144,8,172115.062
488,18,9,26.359251918517828,13.651448647534608,8,174341.989
489,19,10,24.099647725128257,14.14878562090876,8,174341.989
490,21,11,23.45992108841249,13.907066654408439,8,176346.70200000002
491,24,12,23.95718814070591,13.206710366175654,7,173982.458
492,25,13,24.171915213520887,13.698392720670377,7,172443.6
493,27,14,25.419099471121548,15.521700964128767,8,181593.09600000002
494,28,15,24.372512141156566,15.604611379229402,8,180432.98
495,30,15,24.236540115357656,14.686693062804144,7,180432.98
496,32,18,23.847602001012863,16.56039105870956,7,179534.90000000002
497,32,18,22.87421602866371,16.142041743092793,7,178217.74000000002
498,34,20,24.33807276967393,16.068528250347924,6,176481.39600000004
499,1,1,0.0,52.28718672441346,7,177682.32000000004
500,4,2,2.781952649716146,13.498852723560617,7,178603.84000000005
501,5,4,11.040284142070314,17.224478961420193,7,176431.99200000006
502,8,5,14.718502716841542,22.419598009599422,6,175054.93800000002
503,10,6,23.956141248505674,21.71582084214492,6,173336.73700000002
504,11,7,24.203391325554925,22.915322559023185,7,173353.62200000003
505,12,8,26.31340812702823,21.66667616621058,6,177826.09400000004
506,14,9,23.601937144763596,21.776855695712054,6,187471.48500000002
507,16,9,24.244455499361568,20.967654013405003,6,186438.13200000004
508,18,10,23.045408033151347,18.975091556667394,5,182976.5840000001
509,21,12,20.950370939228495,21.462483638977876,5,188586.56100000007
510,24,12,23.722370617497884,20.79092508412322,5,191814.31500000003
511,26,14,22.349548776277025,21.949073745988613,4,195745.50200000007
512,27,15,21.738402816165856,21.992014974481137,4,202805.95700000008
513,30,17,23.370681563575697,21.729034575288832,4,200866.77000000008
514,32,18,22.84004177313257,22.55411428807707,5,199803.20200000005
515,35,19,21.49650990412477,21.49304510133849,5,199985.20200000005
516,38,21,22.457742355437915,22.371463125157817,5,195824.03400000004
517,40,21,24.681426994525907,22.36590295198214,5,204749.70600000003
518,43,22,23.447355644799615,21.96487605341086,5,203664.16000000006
519,0,1,42.23490452356771,6.259973564844283,5,206502.22400000002
520,2,3,31.124840956731248,25.42950117998733,6,211936.03
521,3,3,24.34353733403517,17.91688951402269,6,210906.403
522,5,6,21.448931199733323,22.617005777557136,5,209555.88
523,7,6,26.677321132682437,22.68405220986324,5,207273.32500000004
524,9,8,22.231100943902028,21.391101745654677,5,207259.32500000004
525,11,9,20.866386753024003,23.717817056719813,5,205813.63800000004
526,12,9,23.047587933839253,22.15624940153873,6,241475.82000000004
527,15,11,23.30941664444342,23.734594255992963,6,241475.82000000004
528,16,12,23.14887871156799,22.155075693201525,6,241624.2
529,19,14,25.398115507656946,24.955012409396783,6,248483.72000000003
530,20,14,26.746385212727354,23.265831974090172,6,250176.70400000003
531,23,17,25.944736470020317,24.234293528678126,6,247390.929
532,25,17,24.245230947398966,24.59973782805031,6,243141.10100000002
533,26,17,25.687471898922354,22.959755306180288,6,246915.03200000004
534,27,20,25.515599906216657,24.649561767071287,6,247098.03200000004
535,30,20,24.014682264674505,23.71423481326104,7,249256.64400000003
536,32,22,25.071595361138403,23.352259582752257,6,252432.11500000005
537,34,22,25.10412364102203,23.458381330098685,6,259647.44800000006
538,36,24,24.143482312358486,23.41278197236382,6,259462.44800000006
539,1,0,39.89005608779337,0.0,6,252055.53200000006
540,4,1,19.945028043896684,2.667495833253497,7,261450.52000000008
541,6,1,24.71668394962307,9.189899260652762,6,260381.0860000001
542,7,1,26.428793213971602,6.892424445489572,6,266434.1840000001
543,8,3,23.032700286038903,9.88738044327647,6,268250.4720000001
544,9,4,22.288938439500328,17.91221455305087,5,267073.86000000016
545,10,5,21.144496284757352,20.27885794150225,5,269454.38400000014
546,12,5,26.108524157937296,17.74400069881447,5,278944.20000000024
547,13,8,26.917723768654394,21.127802924435297,5,278944.20000000024
548,14,8,27.80774838980591,24.804303903221125,4,271660.0230000002
549,14,8,25.594773148043775,22.549367184746476,5,270648.3990000002
550,15,9,25.545208719040133,20.705520391507232,5,270648.3990000002
551,17,11,26.521698993960506,24.66996481636396,5,271647.9450000002
552,19,11,28.354087419964458,24.4918408416308,4,272043.4040000002
553,21,13,27.51967099314508,24.084464905706174,4,281160.6480000003
554,22,13,27.057179843312085,24.556106463134835,4,276724.99400000024
555,24,14,25.465581028999612,24.58955254693677,4,292610.3070000003
556,27,15,26.424157206573774,24.80259007396141,4,287428.9500000003
557,29,16,26.745816127968162,25.240976444911013,4,295083.3820000003
558,31,17,25.408525321569755,25.220245050819774,4,294535.2780000002
559,2,2,22.589140247288242,39.04637737122888,4,289797.0560000002
560,2,3,34.71690877016158,25.948379495567526,3,290727.3600000002
561,6,4,29.883187791234413,25.276360211098062,3,292023.53600000014
562,8,5,23.822826510832584,29.43952464703064,4,294059.61500000017
563,8,6,20.12564748536022,27.595282835678365,4,286410.4880000002
564,10,8,22.968032531425802,27.327943096186875,4,286410.4880000002
565,11,9,23.804249131449392,32.87633791245038,4,288166.7880000001
566,13,9,25.280139025177206,30.62381170634391,4,303341.4480000001
567,15,11,24.713017093819822,29.379589626530052,4,304014.954
568,15,12,22.24171538443784,32.56157105684906,4,304014.954
569,17,12,24.767845807700567,29.784115420791363,4,304518.642
570,20,14,24.9716297841393,29.98138571807816,3,302099.63500000007
571,22,15,25.3623929931741,31.129299910711058,3,299967.3680000001
572,23,16,24.820215344184405,30.678521830815868,4,302188.6200000001
573,25,16,25.1919259748693,28.633287042094807,4,298763.4210000001
574,27,18,25.73638395799449,27.443488723907688,3,306194.05500000005
575,28,18,25.248834265721097,28.33438808743936,3,316148.932
576,30,18,24.250154956304627,27.72377957903574,4,319315.93200000003
577,32,20,25.53775903307532,27.104920626110225,4,314866.938
578,34,22,25.154296657850637,28.01835177757444,4,312812.98500000004
579,1,0,0.0,0.0,3,315417.60000000003
580,2,0,15.155143765991852,0.0,3,325891.608
581,4,3,21.314670970219634,16.008463177944222,3,334100.99
582,4,3,19.350456891922363,16.824326517415972,3,341809.9199999999
583,5,4,17.07777841778693,16.566559951076368,3,341617.9199999999
584,7,5,17.264989434364015,18.267647365443434,3,350349.062
585,9,7,17.64505741880953,19.163548066196547,3,348810.05999999994
586,9,7,15.451018782446369,18.925209258619685,3,356433.644
587,10,9,19.35293460673948,20.370323193411103,3,363761.25399999996
588,11,10,21.51950848113728,21.647968186844082,3,362763.48299999995
589,12,11,20.99282621287402,20.88195724153779,3,358611.008
590,15,12,21.332381819149287,21.503343034051955,3,359252.51599999995
591,15,14,20.786054401501,22.061968545447957,4,354997.69499999995
592,18,14,20.90621408469084,21.787665948303246,4,361375.4809999999
593,19,14,22.111428050695658,20.335154885083032,4,358714.90799999994
594,21,15,21.60268705517705,19.888588403939877,4,359988.8879999999
595,23,16,21.317242581269245,20.924452106629477,4,356260.92999999993
596,24,16,21.876576183769853,20.22882645299125,4,353501.75599999994
597,26,18,22.983236286748514,20.719282633720333,4,361761.788
598,29,19,22.613624906380068,21.809353053877015,5,360570.54
599,1,0,10.00608290794105,0.0,5,354801.01999999996
600,3,2,31.19692423395861,28.211279540482792,5,351998.558
601,5,2,28.012544704262154,24.545446037817936,5,360497.5
602,6,3,21.680063913794356,19.75762062098359,4,354850.18600000005
603,7,5,26.944963858690585,26.684279569484108,4,355659.189
604,10,5,30.38050585232573,22.23689964123676,4,355573.30400000006
605,13,7,27.487179885111296,23.461033526440303,5,356639.34800000006
606,14,8,25.78136625282461,24.265428934891037,5,353976.8080000001
607,16,9,25.038151086751743,23.43657102021805,5,363040.6080000001
608,18,9,25.57130864495292,21.260860224249427,5,358077.63400000014
609,21,10,26.88164141731461,21.275683165327848,5,363922.82400000014
610,21,11,24.660050081807583,19.520170204666936,5,363922.82400000014
611,24,12,24.69489796813032,20.609622869346822,5,370414.89600000024
612,25,13,26.617248497358858,19.152708514380244,5,370608.89600000024
613,27,15,24.842765264201603,21.662418369425676,6,374305.8000000003
614,30,16,24.606761027867208,21.3916256082328,6,372219.36100000027
615,31,17,25.573705676232223,21.401750369586,5,375040.8000000003
616,33,18,25.260441918218312,22.133527225391887,5,376131.2950000002
617,34,19,24.76989837863821,22.670467833093927,5,380337.1460000002
618,37,20,24.781403459706297,22.46723483171498,5,379559.6560000002
619,1,0,29.76986703486091,0.0,5,375841.8060000002
620,3,2,28.784808302602016,15.01266447134526,5,371351.2000000002
621,5,3,35.48098675569425,13.630621493057838,6,376149.64400000015
622,6,5,28.02357646279603,24.01985454498193,5,372834.4930000001
623,9,5,24.87262777139904,22.109340502055755,5,370859.6000000001
624,9,7,23.6628998557156,20.059362940752912,5,367596.38200000004
625,11,7,25.642025897795406,23.904429611559408,5,365075.96400000004
626,14,8,27.142895481645013,23.55716314482663,5,361540.719
627,17,9,26.16578627081575,23.4340905883633,6,363893.7459999999
628,19,11,24.4640245810146,23.76115001646478,6,363674.9259999999
629,21,12,24.446907622663616,24.582819147495325,6,363108.52799999993
630,23,12,27.027679494089085,23.864187761413465,6,362694.41999999987
631,25,14,25.308930304690485,23.317578342252357,6,360680.76999999984
632,27,15,24.51285697616145,25.125240937921674,6,363968.6169999998
633,29,15,26.4992845541309,23.450224875393562,6,356530.2209999998
634,30,17,27.261056905366843,23.659282590611024,7,359204.87799999985
635,32,17,26.71140295163672,22.609423921263957,7,355303.4869999998
636,33,19,27.37651391915566,23.612865847636147,7,351866.1399999998
637,35,19,28.14210914716778,23.4738849910372,7,355228.83899999975
638,38,20,27.779498653878107,23.115272584177166,7,351952.7119999997
639,1,2,6.5252505184474785,27.77770022501424,7,344626.04599999974
640,3,2,14.803733309813083,21.263326998075627,7,341280.3519999997
641,6,4,22.803558017560018,22.890780825966633,8,343286.4329999997
642,8,5,25.469148620260995,23.640560169798164,8,344139.1069999997
643,11,6,24.27193412579868,27.651938917988446,8,344528.1069999997
644,13,7,24.2227785635824,27.373970163309497,8,346786.8739999997
645,15,8,26.414658534953006,23.793511992151448,7,354113.27499999973
646,17,10,26.453770194419235,28.338205098511555,7,360212.52999999974
647,18,10,25.58934319357983,26.852510623471648,7,360212.52999999974
648,19,12,27.004818502344108,27.718071505890975,7,356400.73599999974
649,21,13,26.63145957882591,26.967983746255246,7,357488.51599999977
650,22,15,24.412171280590417,29.574423108010077,7,353623.72499999974
651,23,15,25.223285466582343,28.349755749967148,7,357034.5799999997
652,25,16,27.34589583653206,26.898841365108627,7,349120.2659999998
653,26,17,26.26189603578155,26.8174261254881,7,349120.2659999998
654,28,18,25.53303310598576,25.70223334636476,7,346046.99899999984
655,30,19,26.557725307477273,25.66415059586466,7,346189.5389999999
656,30,19,26.302656016978037,24.238364451649954,6,351456.33999999985
657,33,22,26.329004271447555,24.958953721781793,7,350395.2639999999
658,35,22,25.245828172532185,25.431127040035904,7,353874.2359999999
659,1,1,37.237597341831474,9.75064283723365,7,350417.94099999993
660,4,3,31.459672109571102,20.113070047500514,7,358173.69999999995
661,5,3,22.274655552849744,24.242663387609454,7,347578.60799999995
662,6,4,24.69225063041165,22.482902682398276,6,351834.17499999993
663,8,5,26.77369846910551,20.854125216731063,6,359541.828
664,9,6,24.475830323273822,19.74024059464341,6,363446.51
665,12,7,23.05624714349181,18.77938077805246,6,358130.288
666,13,8,23.227029404779742,18.023972487916257,6,358487.288
667,15,8,20.646248359804215,16.02130887814779,6,351234.048
668,16,11,19.549562020441158,18.93095348484773,6,359748.586
669,17,11,20.189426429939253,21.128883116998484,6,358163.8
670,18,12,21.138529444431008,20.767915830032912,6,368084.84700000007
671,19,13,22.04576534201867,20.77416574271463,6,359230.78
672,20,15,21.465324615490594,21.96957081237196,6,374630.0420000001
673,22,16,20.196902387050386,21.82650000602457,6,370976.1280000001
674,23,18,21.097796612234276,21.540594473319175,5,371391.53400000004
675,24,18,20.706175150272927,22.907817561407654,5,367534.5190000001
676,27,20,20.53789991946502,23.721971297605176,5,367160.02200000006
677,28,20,19.596726777550387,23.61288997515682,4,366698.7850000001
678,30,22,20.719950530355078,24.268259707030023,5,370982.96900000016
679,1,0,0.0,0.0,5,369378.14800000016
680,1,1,0.0,10.238231936146272,5,374258.00000000023
681,3,3,11.673610522654105,18.689361705236884,5,374661.00000000023
682,4,4,18.309133066427563,23.881751310893645,5,364292.41500000027
683,7,5,15.578056965679252,21.405861739799548,5,375030.60000000027
684,8,7,17.17218496876569,22.531574946111732,5,370355.1240000003
685,10,7,17.662619374846955,25.15360601659798,5,366715.20600000024
686,11,7,18.980431669892894,22.009405264523235,5,364976.7760000003
687,13,9,16.871494817682574,23.442382605912403,5,366501.45600000024
688,14,10,16.54105448919296,24.734021968670277,5,361967.1320000003
689,16,11,17.493237524516303,23.641053894415922,5,369143.8110000002
690,17,12,18.22536164202546,24.849249160854782,5,365008.33800000016
691,19,13,17.110088303736095,24.38367703395046,5,373176.60000000015
692,20,15,18.019371104104007,25.8964133262677,6,371049.60000000015
693,22,15,19.070528474829494,25.139965504314308,6,378690.7740000001
694,23,16,19.13772271460772,24.436857608462976,6,384229.3080000001
695,24,17,18.468975531420075,24.62015623807541,5,386055.79500000004
696,26,17,20.032222662206795,23.252369780404553,5,378450.1260000001
697,26,18,20.151861543878848,23.059043290262498,5,382267.5640000001
698,29,18,19.800431904271107,21.906091125749374,5,380499.73400000005
699,1,1,23.40732776615937,19.218505313612393,5,375767.87399999995
700,3,2,24.203663883079685,21.037960663354244,5,375007.3039999999
701,4,3,29.186969328704514,19.545338649963167,5,370284.8129999998
702,7,4,22.87120435774881,19.800886469796335,5,366152.3999999998
703,8,5,22.68480204797413,22.96163983263341,5,369885.22499999974
704,11,7,25.56955397262897,23.766959669390218,5,365220.3999999997
705,14,8,23.653908643065943,22.353277037267446,5,361043.5309999998
706,15,9,22.565349786219713,25.777886240961816,5,355515.9299999999
707,18,10,24.291705348465104,25.08370850792677,5,370089.84599999984
708,19,11,25.38857878305066,24.100841632296504,5,363831.1999999999
709,21,11,23.638520753304316,21.909856029360455,5,375433.13999999996
710,24,13,22.030065141308818,22.313499107343343,5,366242.9039999999
711,27,13,24.29072227745621,20.746943641880733,5,364400.5329999999
712,29,14,25.48959086345316,20.375134746207852,5,358990.8459999999
713,30,14,25.48339618183339,19.016792429793995,4,377345.6559999999
714,32,15,24.336312726075704,18.787666492726157,4,369386.6839999999
715,35,15,24.505446710688762,18.000993556544625,4,371006.79999999993
716,36,17,25.230768813189762,18.62548061777379,4,366220.91
717,39,17,25.218623086179775,19.90378004217902,5,371915.664
718,41,18,27.029558920691272,19.916796108360966,5,361006.684
719,2,1,0.0,16.61144059533323,4,361617.684
720,4,2,0.0,23.33435290881501,5,359763.60599999997
721,6,4,15.156928527363789,32.8264968390474,5,360908.75399999996
722,9,4,15.6910154103727,24.61987262928555,5,354282.57999999996
723,10,6,15.762764798624858,27.288326407299337,5,349918.4
724,12,7,17.05553322656357,29.807757395671945,4,346261.592
725,14,8,16.296434462816883,30.72313788506963,4,347598.28
726,15,8,19.046490085290912,27.297514568057107,4,347800.28
727,18,10,16.988912075047185,26.96429986899771,4,351437.4000000001
728,20,11,19.83011589614165,28.72064860842329,4,353560.38700000005
729,22,11,21.416644690264455,26.591722799173567,4,346850.04000000004
730,25,12,20.421836074116108,25.51474491729569,4,350593.60000000003
731,27,15,19.65691716834936,27.010327237597334,4,354495.4390000001
732,28,15,21.12516708597403,26.347025457471858,4,348144.33600000007
733,30,15,23.299215593369997,24.590557093640403,3,347944.33600000007
734,32,18,22.05117426534997,26.747541334573555,3,348385.8000000001
735,33,19,23.104995861106655,27.040500372292325,4,354128.8260000001
736,35,20,23.503359515046107,26.305411409141385,4,367497.40800000017
737,38,21,23.147971716861093,26.367971202320835,4,365344.4400000002
738,40,22,23.949492168085698,26.921889602554643,3,358489.0530000002
739,2,2,0.0,19.342648663716016,3,358692.0530000002
740,4,2,10.4856172666004,20.112292679829125,3,354800.27400000015
741,5,3,21.142593214913553,20.51689533315842,2,350270.2330000001
742,7,4,16.95735069960378,15.842215735391582,2,354520.6860000001
743,8,4,17.894323339561428,16.017224292165036,3,348446.56000000006
744,9,5,22.240074044639847,18.33817516827404,2,344645.0
745,11,7,19.0629206096913,21.247977810626903,2,342681.98
746,13,7,18.96411726462368,18.59198058429854,2,347877.8
747,15,10,19.84854870521341,21.114215714315513,2,352560.20100000006
748,17,10,20.030011501006868,21.329704173630642,1,348178.60000000003
749,18,12,21.65714398805288,21.599067181703944,2,344352.789
750,21,13,22.121719030903126,21.937279304378563,2,350076.80000000005
751,22,14,21.291153526606237,21.718659146577068,2,352701.80000000005
752,25,15,22.257521596554447,20.99532833708373,2,352933.2000000001
753,27,16,23.771271727204827,20.478696713399433,2,353134.2000000001
754,29,17,23.755203455592522,21.220143707094746,2,357689.344
755,31,19,23.69814171209107,21.572102172480054,2,353482.4
756,31,19,24.481265110066868,21.10552440436398,3,354663.87700000004
757,34,21,24.924274941722945,21.545904881539077,3,350761.0
758,35,22,24.847380540171713,21.78614588619818,3,355326.393
759,2,1,12.820375802789385,7.079247434603531,2,351170.00000000006
760,3,3,19.869758393585357,18.89231396671107,2,355958.533
761,4,4,23.106843331127415,17.70839236465665,2,350277.6560000001
762,7,5,18.48676393900277,20.392808679187624,2,355630.0
763,8,6,20.55072690242241,19.884618060290602,2,361515.74100000004
764,10,8,21.292272418685343,21.113419709623965,3,358888.09300000005
765,11,9,21.285620949940867,21.6884605852399,3,355572.40000000014
766,13,10,19.80803208215569,20.94018070424018,3,365311.1020000001
767,15,11,23.213153699380324,21.152560186528632,3,355635.40000000014
768,18,12,21.52460221176881,19.073136110802505,3,365161.4600000001
769,18,14,19.649973312399734,20.891895034594654,3,361162.8250000001
770,21,14,19.974422210198146,19.936186623230707,3,358799.60000000015
771,23,16,18.54925364330269,21.179281946577262,4,366455.2300000001
772,23,17,18.20057458584066,20.63236016827275,4,371816.62700000004
773,24,18,17.508128899419262,20.40458427272496,4,366735.0300000001
774,26,20,17.591582269898787,20.315994426103856,4,368022.75000000006
775,27,20,17.6979570357247,19.8242156371135,4,364196.865
776,30,21,18.40137773226631,19.40319228323759,4,362995.146
777,31,22,17.456914818439216,19.563426115093154,4,377923.464
778,33,23,17.497881747312363,19.20688781693741,4,370339.12399999995
779,1,1,25.0,4.203363138337106,5,377035.86
780,2,2,5.5783321980115375,13.930088429907528,5,365318.701
781,3,3,3.7188881320076916,10.301083277123427,4,361411.99999999994
782,6,4,8.09830546374073,14.54958942785538,4,352931.4359999999
783,7,4,12.931697435717524,11.639671542284304,4,350803.4759999999
784,9,4,14.573881704263176,9.699726285236919,4,345063.44499999995
785,11,6,13.615057109681011,12.424687633172416,4,349276.7039999999
786,12,7,13.971205157782407,14.996927692215442,4,346922.6339999999
787,13,8,17.32339745549925,15.171132277567656,4,355507.1519999999
788,16,10,18.130285102830044,16.383808557857645,4,348911.55199999997
789,18,11,19.054581191939626,18.06345002365133,3,354078.46499999997
790,19,12,19.871082680258688,16.96929245198299,3,358395.76499999996
791,20,14,21.3329998708192,17.810581995749942,3,354229.2859999999
792,22,14,20.125211375254743,18.85726413571818,4,346944.5759999999
793,24,16,18.850301480733837,18.790356293747866,3,346560.5759999999
794,26,17,21.540974811442126,18.813480098054214,3,342058.3299999999
795,28,18,22.536496335330934,20.20014812414533,3,342249.3299999999
796,29,19,23.28815386973939,19.890751994817837,3,333718.95599999983
797,30,20,22.427920858620766,19.088758389466218,3,335488.3499999998
798,34,21,21.39248253833074,19.304448980463842,2,336619.8239999998
799,1,1,0.0,3.853952596386989,2,339242.23799999984
800,4,3,0.0,24.52804493683516,3,338804.9519999998
801,5,4,6.062219984377748,18.405425591231502,3,337098.4199999998
802,7,6,10.796664988283311,20.550699987556225,2,337473.4199999998
803,9,6,15.433350477337058,19.464664940390623,2,335641.2879999998
804,11,9,21.02185123920369,20.440920462351645,2,330447.8439999998
805,11,9,22.386212427926466,22.28269372963474,2,337221.3939999998
806,14,10,22.013728773131547,21.876644819651386,1,342597.04499999975
807,16,11,21.305423319800653,21.129648457368873,1,346631.98599999974
808,18,12,23.79550157979054,20.07049612746111,2,366796.0919999998
809,22,12,22.25529364040504,18.245905570419186,2,360724.6399999998
810,23,12,20.898453299277264,16.725413439550923,1,389133.6669999998
811,25,12,21.125080113107337,15.438843174970081,1,382077.65199999977
812,27,13,20.26607123932353,15.089113955921059,1,378478.00799999974
813,28,14,23.797985934262062,14.136985956782205,1,381887.5739999998
814,31,15,23.049098453140182,15.189275322242205,1,375568.4719999998
815,33,16,22.687894566181612,14.447632541390588,2,404726.1429999999
816,34,18,22.240204641432133,14.849765699110803,2,397827.3529999999
817,35,19,22.507213295721545,15.576863482403512,2,398015.3529999999
818,37,19,23.75206105550589,15.279130778768035,2,405648.83899999986
819,1,2,30.00968395460859,14.510738880505869,2,412055.63999999984
820,2,2,38.30915307545553,11.457408608129072,2,415171.1159999999
821,4,4,14.641068313066322,21.560838562100397,3,424095.5799999999
822,5,5,14.669815166850952,18.952572454957323,3,421619.9319999999
823,7,5,15.827262074399187,15.162057963965859,3,430083.1389999999
824,9,6,21.63544345069255,13.115646120770128,2,432977.6979999999
825,9,7,21.195441003020832,14.134866743376863,2,434814.2959999999
826,11,8,18.546010877643226,13.715592136661789,2,434814.2959999999
827,13,9,18.939917894744617,15.097180667998215,2,433978.98799999995
828,15,9,19.42048414156119,13.628479632292283,3,456444.864
829,16,11,22.784186323208257,14.624635447715017,3,454382.55100000004
830,18,11,22.968837462940897,13.75862179733108,3,463448.10400000005
831,20,12,23.644426881709208,13.534197023498635,3,459854.26300000004
832,20,14,23.554947374273027,15.768361502707812,3,451774.50400000013
833,23,15,23.137156864748743,15.91719761254025,3,478035.91000000027
834,25,17,23.43853554813773,16.520715681198556,3,479831.1960000003
835,27,17,22.313921898086498,16.53352805316685,3,479831.1960000003
836,28,18,23.09099495551108,16.580112967555483,2,484992.94200000033
837,30,20,23.29545468081748,17.673975067471975,3,488035.88500000036
838,32,21,22.130681946776605,18.456942980765046,3,488628.88500000036
839,2,1,27.653588261895834,15.497901329645932,2,493699.4700000004
840,3,1,31.25902207423934,7.748950664822966,2,494490.4700000004
841,5,3,22.26687651291191,16.32666147398696,2,503526.62800000055
842,7,3,26.073554266862686,12.360699014922716,2,501624.8250000006
843,9,5,21.12274779318966,13.645249486613315,3,516958.4730000008
844,10,5,24.192977681323192,13.305210943683377,3,513964.6080000007
845,13,6,23.143677558270983,11.66660846229964,2,510185.3500000008
846,13,7,20.25071786348711,13.348852682544058,2,539470.896000001
847,16,7,21.33021739291855,11.865646828928051,2,534864.1320000009
848,19,9,21.478211584167468,13.725707178535535,2,530529.683000001
849,19,9,19.851457335260587,13.884034588306458,1,525594.404000001
850,22,11,20.806398594791155,14.061546871539262,1,519581.27600000106
851,22,11,20.466089585015915,13.936713444988632,2,533695.2600000012
852,24,12,20.261759586408147,13.768865806971355,2,547489.8000000012
853,26,14,22.890773465695894,15.787349815802827,2,536874.6100000013
854,27,14,23.81580403367174,15.212884207778169,2,539935.0150000013
855,29,16,22.608669336820157,16.129875963965297,2,538764.8020000013
856,32,16,22.012012850330603,15.706088662763994,2,565464.8340000013
857,33,16,23.53727145353805,14.87945241735536,3,563211.9900000014
858,33,18,22.983698346279624,16.56875938200642,3,558542.0830000013
859,2,0,12.645236218116906,0.0,2,545303.9300000012
860,4,3,37.97568947676098,16.019466945874683,2,558903.0160000011
861,6,3,33.64588484476485,20.423737123534618,2,549280.7020000011
862,8,4,25.234413633573638,18.87918404413919,1,554683.2780000011
863,9,6,29.389282305237998,24.266922750199836,1,554686.2780000011
864,12,6,32.653356553481196,20.22243562516653,2,552700.2100000011
865,13,8,31.71191268370624,21.706318258558053,2,567124.432000001
866,15,9,29.85926705137203,20.838701234245132,2,562162.2100000009
867,17,9,28.58078334995753,19.704385396022627,2,569993.2080000009
868,18,10,28.46567069946076,18.955082115515626,2,565564.3750000008
869,19,10,28.869882293441986,17.231892832286935,1,560261.9420000009
870,21,10,27.294499552045675,15.795901762929688,1,554916.1090000009
871,23,11,27.200139748318996,15.440505489738582,1,560465.2800000007
872,24,11,26.731768650975997,14.479004806715812,2,587493.1840000007
873,27,13,26.14858870056935,16.09232662084676,2,595014.3640000006
874,29,14,27.745876709175654,16.68107550657183,2,595212.3640000006
875,31,14,27.619753512951377,15.699835770891134,1,602997.8650000006
876,32,16,27.290949529847488,17.046551063647385,1,611025.6000000006
877,34,17,27.1071622554256,17.216823335563973,1,627014.4240000005
878,36,18,27.595921734913702,16.973578933112776,1,622303.2360000005
879,3,2,18.253410085844735,33.992194713812296,1,660488.7060000004
880,4,3,24.771252676275424,26.748196016156573,2,658389.9780000004
881,6,4,22.529465101379742,18.521732606584212,2,687522.7300000002
882,7,6,18.307901610645416,27.558999251709793,2,685757.633
883,9,6,27.216455854642163,26.15482627075456,2,682997.0800000001
884,12,7,33.05331670877081,24.20021522260072,2,678209.278
885,14,9,33.96727787875591,25.638895984431134,2,674640.5240000001
886,16,9,35.75847121275011,24.28998760575117,3,716080.552
887,17,11,33.943899789227004,25.09006991386505,3,712756.3119999999
888,18,12,32.30496737662378,25.101828529604216,2,722765.8709999999
889,21,12,32.00204488510058,23.45451175157808,2,724614.1259999998
890,22,14,29.480810338991382,24.282554020527726,2,719574.7919999999
891,23,15,28.646323820428368,24.912072858208273,1,723375.9279999998
